,LineId,Date,Timestamp,EventCode,MessageType,Action,Delim,Content,EventId,EventTemplate,Key_0,Val_0,Key_1,Val_1,Key_2,Val_2,Key_3,Val_3
78,79,2019-08-23,22:23:43.834,9,INFO,armada.handlers.tiller,[-],[chart=coredns]: RUNNING: airship-coredns-test[00m,ce6986a4,<*> RUNNING airship-coredns-test[00m,Not Present,chart=coredns, RUNNING airship-coredns-test,None,NotPresent,None,NotPresent,None
79,80,2019-08-23,22:23:45.854,9,INFO,armada.handlers.tiller,[-],[chart=coredns]: PASSED: airship-coredns-test[00m,76c7e4b3,<*> PASSED airship-coredns-test[00m,Not Present,chart=coredns, PASSED airship-coredns-test,None,NotPresent,None,NotPresent,None
80,81,2019-08-23,22:23:45.912,9,INFO,armada.handlers.test,[-],[chart=coredns]: PASSED: airship-coredns[00m,07ad41eb,<*> PASSED airship-coredns[00m,Not Present,chart=coredns, PASSED airship-coredns,None,NotPresent,None,NotPresent,None
81,82,2019-08-23,22:23:45.912,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-dns.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-dns.,Not Present,None,NotPresent,None,NotPresent,None
82,83,2019-08-23,22:23:45.912,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-etcd (Kubernetes etcd), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"kubernetes-etcd (Kubernetes etcd),",Not Present,None, sequenced False,None,NotPresent,None
83,84,2019-08-23,22:23:45.913,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-etcd]: Processing Chart, release=airship-kubernetes-etcd[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-etcd, Processing Chart release ,airship-kubernetes-etcd,Not Present,None,NotPresent,None
84,85,2019-08-23,22:23:45.913,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-etcd]: known: [], release_name: airship-kubernetes-etcd[00m",e49d2294,<*> known <*> release_name airship-kubernetes-etcd[00m,Not Present,chart=kubernetes-etcd, known ,"[],", release_name airship-kubernetes-etcd,None,NotPresent,None
85,86,2019-08-23,22:23:45.913,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-etcd]: Building dependency chart kubernetes-etcd-htk for release kubernetes-etcd.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-etcd, Building dependency chart ,kubernetes-etcd-htk, for release ,kubernetes-etcd.,Not Present,None
86,87,2019-08-23,22:23:45.924,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-etcd]: Installing release airship-kubernetes-etcd in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-etcd, Installing release ,airship-kubernetes-etcd, in namespace ,"kube-system,", wait True timeout ,600s
87,88,2019-08-23,22:23:45.953,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-etcd]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-etcd, Helm install release wait ,"True,", timeout ,600,Not Present,None
88,89,2019-08-23,22:24:24.307,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-etcd]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-etcd', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-etcd, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-etcd',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
89,90,2019-08-23,22:24:24.308,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-etcd]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-etcd required=False for 562s[00m",7b53ef96,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-etcd required <*> for 562s[00m,Not Present,chart=kubernetes-etcd, Waiting for resource type ,"job,", namespace kube-system labels release_group airship-kubernetes-etcd required ,False, for 562s,None
90,91,2019-08-23,22:24:24.310,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-etcd]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-etcd required=True for 562s[00m",7b53ef96,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-etcd required <*> for 562s[00m,Not Present,chart=kubernetes-etcd, Waiting for resource type ,"pod,", namespace kube-system labels release_group airship-kubernetes-etcd required ,True, for 562s,None
91,92,2019-08-23,22:24:26.711,9,INFO,armada.handlers.test,[-],[chart=kubernetes-etcd]: RUNNING: airship-kubernetes-etcd tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-etcd, RUNNING ,airship-kubernetes-etcd, tests with timeout 300s,None,NotPresent,None
92,93,2019-08-23,22:24:26.717,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-etcd]: Running Helm test: release=airship-kubernetes-etcd, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-etcd, Running Helm test release ,"airship-kubernetes-etcd,", timeout 300,None,NotPresent,None
93,94,2019-08-23,22:24:26.725,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-etcd]: RUNNING: airship-kubernetes-etcd-etcd-test[00m,9dc5875d,<*> RUNNING airship-kubernetes-etcd-etcd-test[00m,Not Present,chart=kubernetes-etcd, RUNNING airship-kubernetes-etcd-etcd-test,None,NotPresent,None,NotPresent,None
94,95,2019-08-23,22:24:28.450,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-etcd]: PASSED: airship-kubernetes-etcd-etcd-test[00m,99971d45,<*> PASSED airship-kubernetes-etcd-etcd-test[00m,Not Present,chart=kubernetes-etcd, PASSED airship-kubernetes-etcd-etcd-test,None,NotPresent,None,NotPresent,None
95,96,2019-08-23,22:24:28.515,9,INFO,armada.handlers.test,[-],[chart=kubernetes-etcd]: PASSED: airship-kubernetes-etcd[00m,c0e6a6ba,<*> PASSED airship-kubernetes-etcd[00m,Not Present,chart=kubernetes-etcd, PASSED airship-kubernetes-etcd,None,NotPresent,None,NotPresent,None
96,97,2019-08-23,22:24:28.516,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-etcd.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-etcd.,Not Present,None,NotPresent,None,NotPresent,None
97,98,2019-08-23,22:24:28.516,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-haproxy (HAProxy for Kubernetes), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"kubernetes-haproxy (HAProxy for Kubernetes),",Not Present,None, sequenced False,None,NotPresent,None
98,99,2019-08-23,22:24:28.516,9,INFO,armada.handlers.chart_deploy,[-],"[chart=haproxy]: Processing Chart, release=airship-haproxy[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=haproxy, Processing Chart release ,airship-haproxy,Not Present,None,NotPresent,None
99,100,2019-08-23,22:24:28.517,9,INFO,armada.handlers.chart_deploy,[-],"[chart=haproxy]: known: [], release_name: airship-haproxy[00m",469ab480,<*> known <*> release_name airship-haproxy[00m,Not Present,chart=haproxy, known ,"[],", release_name airship-haproxy,None,NotPresent,None
100,101,2019-08-23,22:24:28.517,9,INFO,armada.handlers.chartbuilder,[-],[chart=haproxy]: Building dependency chart haproxy-htk for release haproxy.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=haproxy, Building dependency chart ,haproxy-htk, for release ,haproxy.,Not Present,None
101,102,2019-08-23,22:24:28.526,9,INFO,armada.handlers.chart_deploy,[-],"[chart=haproxy]: Installing release airship-haproxy in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=haproxy, Installing release ,airship-haproxy, in namespace ,"kube-system,", wait True timeout ,600s
102,103,2019-08-23,22:24:28.529,9,INFO,armada.handlers.tiller,[-],"[chart=haproxy]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=haproxy, Helm install release wait ,"True,", timeout ,600,Not Present,None
103,104,2019-08-23,22:24:32.743,9,INFO,armada.handlers.chart_deploy,[-],"[chart=haproxy]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-haproxy', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=haproxy, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-haproxy',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
104,105,2019-08-23,22:24:32.743,9,INFO,armada.handlers.wait,[-],"[chart=haproxy]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-haproxy required=False for 596s[00m",ff33a05e,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-haproxy required <*> for 596s[00m,Not Present,chart=haproxy, Waiting for resource type ,"job,", namespace kube-system labels release_group airship-haproxy required ,False, for 596s,None
105,106,2019-08-23,22:24:32.746,9,INFO,armada.handlers.wait,[-],"[chart=haproxy]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-haproxy required=True for 596s[00m",ff33a05e,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-haproxy required <*> for 596s[00m,Not Present,chart=haproxy, Waiting for resource type ,"pod,", namespace kube-system labels release_group airship-haproxy required ,True, for 596s,None
106,107,2019-08-23,22:24:33.869,9,INFO,armada.handlers.test,[-],[chart=haproxy]: RUNNING: airship-haproxy tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=haproxy, RUNNING ,airship-haproxy, tests with timeout 300s,None,NotPresent,None
107,108,2019-08-23,22:24:33.874,9,INFO,armada.handlers.tiller,[-],"[chart=haproxy]: Running Helm test: release=airship-haproxy, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=haproxy, Running Helm test release ,"airship-haproxy,", timeout 300,None,NotPresent,None
108,109,2019-08-23,22:24:33.882,9,INFO,armada.handlers.tiller,[-],[chart=haproxy]: RUNNING: airship-haproxy-haproxy-test[00m,5efd8430,<*> RUNNING airship-haproxy-haproxy-test[00m,Not Present,chart=haproxy, RUNNING airship-haproxy-haproxy-test,None,NotPresent,None,NotPresent,None
109,110,2019-08-23,22:24:53.272,9,INFO,armada.handlers.tiller,[-],[chart=haproxy]: PASSED: airship-haproxy-haproxy-test[00m,d9b4b5c2,<*> PASSED airship-haproxy-haproxy-test[00m,Not Present,chart=haproxy, PASSED airship-haproxy-haproxy-test,None,NotPresent,None,NotPresent,None
110,111,2019-08-23,22:24:53.324,9,INFO,armada.handlers.test,[-],[chart=haproxy]: PASSED: airship-haproxy[00m,da5cce0b,<*> PASSED airship-haproxy[00m,Not Present,chart=haproxy, PASSED airship-haproxy,None,NotPresent,None,NotPresent,None
111,112,2019-08-23,22:24:53.324,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-haproxy.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-haproxy.,Not Present,None,NotPresent,None,NotPresent,None
112,113,2019-08-23,22:24:53.324,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-core (Kubernetes components), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"kubernetes-core (Kubernetes components),",Not Present,None, sequenced False,None,NotPresent,None
113,114,2019-08-23,22:24:53.325,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-apiserver]: Processing Chart, release=airship-kubernetes-apiserver[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-apiserver, Processing Chart release ,airship-kubernetes-apiserver,Not Present,None,NotPresent,None
114,115,2019-08-23,22:24:53.325,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-apiserver]: known: [], release_name: airship-kubernetes-apiserver[00m",bb84b04b,<*> known <*> release_name airship-kubernetes-apiserver[00m,Not Present,chart=kubernetes-apiserver, known ,"[],", release_name airship-kubernetes-apiserver,None,NotPresent,None
115,116,2019-08-23,22:24:53.325,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-controller-manager]: Processing Chart, release=airship-kubernetes-controller-manager[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-controller-manager, Processing Chart release ,airship-kubernetes-controller-manager,Not Present,None,NotPresent,None
116,117,2019-08-23,22:24:53.326,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-apiserver]: Building dependency chart kubernetes-apiserver-htk for release kubernetes-apiserver.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-apiserver, Building dependency chart ,kubernetes-apiserver-htk, for release ,kubernetes-apiserver.,Not Present,None
117,118,2019-08-23,22:24:53.326,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-controller-manager]: known: [], release_name: airship-kubernetes-controller-manager[00m",dabb9f08,<*> known <*> release_name airship-kubernetes-controller-manager[00m,Not Present,chart=kubernetes-controller-manager, known ,"[],", release_name airship-kubernetes-controller-manager,None,NotPresent,None
118,119,2019-08-23,22:24:53.326,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-scheduler]: Processing Chart, release=airship-kubernetes-scheduler[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-scheduler, Processing Chart release ,airship-kubernetes-scheduler,Not Present,None,NotPresent,None
119,120,2019-08-23,22:24:53.326,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-controller-manager]: Building dependency chart kubernetes-controller-manager-htk for release kubernetes-controller-manager.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-controller-manager, Building dependency chart ,kubernetes-controller-manager-htk, for release ,kubernetes-controller-manager.,Not Present,None
120,121,2019-08-23,22:24:53.326,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-scheduler]: known: [], release_name: airship-kubernetes-scheduler[00m",5ebb4fac,<*> known <*> release_name airship-kubernetes-scheduler[00m,Not Present,chart=kubernetes-scheduler, known ,"[],", release_name airship-kubernetes-scheduler,None,NotPresent,None
121,122,2019-08-23,22:24:53.329,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-scheduler]: Building dependency chart kubernetes-scheduler-htk for release kubernetes-scheduler.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-scheduler, Building dependency chart ,kubernetes-scheduler-htk, for release ,kubernetes-scheduler.,Not Present,None
122,123,2019-08-23,22:24:53.368,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-scheduler]: Installing release airship-kubernetes-scheduler in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-scheduler, Installing release ,airship-kubernetes-scheduler, in namespace ,"kube-system,", wait True timeout ,600s
123,124,2019-08-23,22:24:53.373,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-scheduler]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-scheduler, Helm install release wait ,"True,", timeout ,600,Not Present,None
124,125,2019-08-23,22:24:53.374,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-controller-manager]: Installing release airship-kubernetes-controller-manager in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-controller-manager, Installing release ,airship-kubernetes-controller-manager, in namespace ,"kube-system,", wait True timeout ,600s
125,126,2019-08-23,22:24:53.375,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-apiserver]: Installing release airship-kubernetes-apiserver in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-apiserver, Installing release ,airship-kubernetes-apiserver, in namespace ,"kube-system,", wait True timeout ,600s
126,127,2019-08-23,22:24:53.382,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-controller-manager]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-controller-manager, Helm install release wait ,"True,", timeout ,600,Not Present,None
127,128,2019-08-23,22:24:53.397,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-apiserver]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-apiserver, Helm install release wait ,"True,", timeout ,600,Not Present,None
128,129,2019-08-23,22:25:11.515,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-scheduler]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-scheduler', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-scheduler, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-scheduler',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
129,130,2019-08-23,22:25:11.516,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-scheduler]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-scheduler required=False for 582s[00m",18d6b7bc,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-scheduler required <*> for 582s[00m,Not Present,chart=kubernetes-scheduler, Waiting for resource type ,"job,", namespace kube-system labels release_group airship-kubernetes-scheduler required ,False, for 582s,None
130,131,2019-08-23,22:25:11.519,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-scheduler]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-scheduler required=True for 582s[00m",18d6b7bc,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-scheduler required <*> for 582s[00m,Not Present,chart=kubernetes-scheduler, Waiting for resource type ,"pod,", namespace kube-system labels release_group airship-kubernetes-scheduler required ,True, for 582s,None
131,132,2019-08-23,22:25:16.022,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-apiserver]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-apiserver', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-apiserver, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-apiserver',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
132,133,2019-08-23,22:25:16.023,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-apiserver]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-apiserver required=False for 577s[00m",8d85a441,<*> Waiting for resource type job namespace <*> labels release_group <*> required False for <*>,Not Present,chart=kubernetes-apiserver, Waiting for resource type job namespace ,kube-system, labels release_group ,airship-kubernetes-apiserver, required False for ,577s
133,134,2019-08-23,22:25:21.647,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-controller-manager]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-controller-manager', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-controller-manager, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-controller-manager',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
134,135,2019-08-23,22:25:21.648,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-controller-manager]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-controller-manager required=False for 572s[00m",8d85a441,<*> Waiting for resource type job namespace <*> labels release_group <*> required False for <*>,Not Present,chart=kubernetes-controller-manager, Waiting for resource type job namespace ,kube-system, labels release_group ,airship-kubernetes-controller-manager, required False for ,572s
135,136,2019-08-23,22:25:21.657,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-controller-manager]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-controller-manager required=True for 572s[00m",4984b27b,<*> Waiting for resource type pod namespace <*> labels release_group <*> required True for <*>,Not Present,chart=kubernetes-controller-manager, Waiting for resource type pod namespace ,kube-system, labels release_group ,airship-kubernetes-controller-manager, required True for ,572s
136,137,2019-08-23,22:25:22.430,9,INFO,armada.handlers.test,[-],[chart=kubernetes-scheduler]: RUNNING: airship-kubernetes-scheduler tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-scheduler, RUNNING ,airship-kubernetes-scheduler, tests with timeout 300s,None,NotPresent,None
137,138,2019-08-23,22:25:22.436,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-scheduler]: Running Helm test: release=airship-kubernetes-scheduler, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-scheduler, Running Helm test release ,"airship-kubernetes-scheduler,", timeout 300,None,NotPresent,None
138,139,2019-08-23,22:25:22.445,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-scheduler]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=kubernetes-scheduler, No Tests Found,None,NotPresent,None,NotPresent,None
139,140,2019-08-23,22:25:22.488,9,INFO,armada.handlers.test,[-],[chart=kubernetes-scheduler]: PASSED: airship-kubernetes-scheduler[00m,4806d98f,<*> PASSED airship-kubernetes-scheduler[00m,Not Present,chart=kubernetes-scheduler, PASSED airship-kubernetes-scheduler,None,NotPresent,None,NotPresent,None
140,141,2019-08-23,22:25:27.796,9,INFO,armada.handlers.test,[-],[chart=kubernetes-controller-manager]: RUNNING: airship-kubernetes-controller-manager tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-controller-manager, RUNNING ,airship-kubernetes-controller-manager, tests with timeout 300s,None,NotPresent,None
141,142,2019-08-23,22:25:27.803,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-controller-manager]: Running Helm test: release=airship-kubernetes-controller-manager, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-controller-manager, Running Helm test release ,"airship-kubernetes-controller-manager,", timeout 300,None,NotPresent,None
142,143,2019-08-23,22:25:27.811,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-controller-manager]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=kubernetes-controller-manager, No Tests Found,None,NotPresent,None,NotPresent,None
143,144,2019-08-23,22:25:27.859,9,INFO,armada.handlers.test,[-],[chart=kubernetes-controller-manager]: PASSED: airship-kubernetes-controller-manager[00m,20f0701b,<*> PASSED airship-kubernetes-controller-manager[00m,Not Present,chart=kubernetes-controller-manager, PASSED airship-kubernetes-controller-manager,None,NotPresent,None,NotPresent,None
144,145,2019-08-23,22:26:16.948,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-apiserver]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-apiserver required=True for 516s[00m",4984b27b,<*> Waiting for resource type pod namespace <*> labels release_group <*> required True for <*>,Not Present,chart=kubernetes-apiserver, Waiting for resource type pod namespace ,kube-system, labels release_group ,airship-kubernetes-apiserver, required True for ,516s
145,146,2019-08-23,22:26:16.956,9,INFO,armada.handlers.test,[-],[chart=kubernetes-apiserver]: RUNNING: airship-kubernetes-apiserver tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-apiserver, RUNNING ,airship-kubernetes-apiserver, tests with timeout 300s,None,NotPresent,None
146,147,2019-08-23,22:26:16.963,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-apiserver]: Running Helm test: release=airship-kubernetes-apiserver, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-apiserver, Running Helm test release ,"airship-kubernetes-apiserver,", timeout 300,None,NotPresent,None
147,148,2019-08-23,22:26:16.971,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-apiserver]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=kubernetes-apiserver, No Tests Found,None,NotPresent,None,NotPresent,None
148,149,2019-08-23,22:26:17.039,9,INFO,armada.handlers.test,[-],[chart=kubernetes-apiserver]: PASSED: airship-kubernetes-apiserver[00m,7bf74fde,<*> PASSED airship-kubernetes-apiserver[00m,Not Present,chart=kubernetes-apiserver, PASSED airship-kubernetes-apiserver,None,NotPresent,None,NotPresent,None
149,150,2019-08-23,22:26:17.040,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-core.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-core.,Not Present,None,NotPresent,None,NotPresent,None
150,151,2019-08-23,22:26:17.040,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: ingress-kube-system (Ingress for the site), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"ingress-kube-system (Ingress for the site),",Not Present,None, sequenced False,None,NotPresent,None
151,152,2019-08-23,22:26:17.041,9,INFO,armada.handlers.chart_deploy,[-],"[chart=ingress-kube-system]: Processing Chart, release=airship-ingress-kube-system[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=ingress-kube-system, Processing Chart release ,airship-ingress-kube-system,Not Present,None,NotPresent,None
152,153,2019-08-23,22:26:17.041,9,INFO,armada.handlers.chart_deploy,[-],"[chart=ingress-kube-system]: known: [], release_name: airship-ingress-kube-system[00m",4c0675a1,<*> known <*> release_name airship-ingress-kube-system[00m,Not Present,chart=ingress-kube-system, known ,"[],", release_name airship-ingress-kube-system,None,NotPresent,None
153,154,2019-08-23,22:26:17.041,9,INFO,armada.handlers.chartbuilder,[-],[chart=ingress-kube-system]: Building dependency chart ingress-kube-system-htk for release ingress-kube-system.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=ingress-kube-system, Building dependency chart ,ingress-kube-system-htk, for release ,ingress-kube-system.,Not Present,None
154,155,2019-08-23,22:26:17.051,9,INFO,armada.handlers.chart_deploy,[-],"[chart=ingress-kube-system]: Installing release airship-ingress-kube-system in namespace kube-system, wait=True, timeout=300s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=ingress-kube-system, Installing release ,airship-ingress-kube-system, in namespace ,"kube-system,", wait True timeout ,300s
155,156,2019-08-23,22:26:17.053,9,INFO,armada.handlers.tiller,[-],"[chart=ingress-kube-system]: Helm install release: wait=True, timeout=300[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=ingress-kube-system, Helm install release wait ,"True,", timeout ,300,Not Present,None
